Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,runout,catch,year,Total Score
DLChahar,India,South Africa,0,0,0,0,0,18,3,16,0,0,5.333333333333333,M.Chinnaswamy Stadium,0,0,2019,2
DLChahar,India,West Indies,0,0,0,0,0,17,2,5,3,0,2.5,Providence Stadium Guyana,0,0,2019,81
DLChahar,India,South Africa,0,0,0,0,0,23,3,22,2,0,7.333333333333333,Punjab Cricket Association IS Bindra Stadium Mohali,0,0,2019,50
