Player name,Country,Opponent team,Runs Scored,Balls played,Four,Six,Strike Rate,Balls bowled,over,Runs Given,Wickets,Maiden Over,Economy,Venue,runout,catch,year,Total Score
JJBumrah,India,West Indies,0,0,0,0,0,25,4,47,2,0,11.75,Central Broward Regional Park Stadium Turf Ground,1,0,2016,56
JJBumrah,India,England,0,0,0,0,0,19,3,26,0,0,8.666666666666666,Green Park,0,0,2017,0
JJBumrah,India,Sri Lanka,0,0,0,0,0,23,3,27,2,0,9.0,Shere Bangla National Stadium,0,0,2016,50
JJBumrah,India,Bangladesh,0,0,0,0,0,17,2,13,1,0,6.5,Shere Bangla National Stadium,0,1,2016,33
JJBumrah,India,Australia,0,0,0,0,0,23,3,33,1,0,11.0,Punjab Cricket Association IS Bindra Stadium Mohali,0,0,2016,21
JJBumrah,India,Australia,0,0,0,0,0,24,4,38,2,0,9.5,Melbourne Cricket Ground,0,0,2016,48
JJBumrah,India,England,0,0,0,0,0,23,3,21,2,0,7.0,Vidarbha Cricket Association Stadium Jamtha,0,1,2017,58
JJBumrah,India,Sri Lanka,0,0,0,0,0,18,3,17,2,1,5.666666666666667,JSCA International Stadium Complex,0,0,2016,60
JJBumrah,India,Pakistan,0,0,0,0,0,17,2,12,1,2,6.0,Shere Bangla National Stadium,0,0,2016,41
JJBumrah,India,Bangladesh,0,0,0,0,0,23,3,32,0,0,10.666666666666666,M Chinnaswamy Stadium,0,0,2016,-4
JJBumrah,India,Zimbabwe,0,0,0,0,0,23,3,25,2,1,8.333333333333334,Harare Sports Club,0,0,2016,58
JJBumrah,India,West Indies,0,0,0,0,0,23,3,42,1,0,14.0,Wankhede Stadium,0,0,2016,19
JJBumrah,India,Bangladesh,0,0,0,0,0,23,3,23,1,0,7.666666666666667,Shere Bangla National Stadium,0,0,2016,25
JJBumrah,India,New Zealand,0,2,0,0,0.0,23,3,15,1,0,5.0,Vidarbha Cricket Association Stadium Jamtha,0,0,2016,19
JJBumrah,India,Pakistan,0,0,0,0,0,24,4,34,1,0,8.5,Eden Gardens,0,0,2016,25
JJBumrah,India,Zimbabwe,0,0,0,0,0,23,3,23,0,0,7.666666666666667,Harare Sports Club,0,1,2016,8
JJBumrah,India,Zimbabwe,0,0,0,0,0,23,3,11,3,0,3.6666666666666665,Harare Sports Club,0,0,2016,81
JJBumrah,India,England,0,0,0,0,0,14,2,14,3,0,7.0,M Chinnaswamy Stadium,0,0,2017,75
JJBumrah,India,United Arab Emirates,0,0,0,0,0,24,4,23,1,0,5.75,Shere Bangla National Stadium,0,0,2016,27
JJBumrah,India,West Indies,0,0,0,0,0,24,4,30,2,0,7.5,Central Broward Regional Park Stadium Turf Ground,0,0,2016,50
JJBumrah,India,Australia,0,0,0,0,0,25,4,45,1,0,11.25,Sydney Cricket Ground,0,0,2016,19
JJBumrah,India,Sri Lanka,0,0,0,0,0,17,2,10,1,0,5.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,0,2016,27
JJBumrah,India,Australia,0,0,0,0,0,21,3,23,3,0,7.666666666666667,Adelaide Oval,0,0,2016,75
JJBumrah,India,Sri Lanka,0,0,0,0,0,23,3,19,0,1,6.333333333333333,Maharashtra Cricket Association Stadium,0,0,2016,8
